EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1.431,-2.271,0.330,1.487,9.367,-6.035,-9.786,1.532,0.025,0.972,0.261,0.092,0.275,0.214,93.333,16587.000,1.000
0.595,-0.874,1.040,6.545,9.780,-0.470,-1.641,5.610,0.023,0.971,0.261,0.122,0.244,0.122,93.333,16588.000,1.000
4.672,0.344,1.040,7.196,15.295,3.902,-1.143,1.505,0.024,0.972,0.264,0.061,0.122,0.153,93.333,16589.000,1.000
7.409,0.641,0.090,0.348,21.060,6.988,-1.405,-4.222,0.023,0.972,0.264,0.153,0.153,0.061,93.333,16590.000,1.000
6.100,2.502,2.094,-2.670,18.170,12.690,8.294,0.106,0.024,0.974,0.260,0.244,0.183,0.061,93.333,16591.000,1.000
5.077,6.016,6.451,3.412,8.193,20.800,24.615,12.647,0.024,0.973,0.262,0.183,0.122,0.000,93.333,16592.000,1.000
7.497,7.864,7.950,8.615,4.704,25.977,33.883,20.039,0.024,0.973,0.263,0.183,0.122,0.122,93.333,16593.000,1.000
10.646,6.836,5.575,7.187,12.867,25.860,32.064,17.705,0.024,0.974,0.262,0.244,0.244,0.183,93.333,16594.000,1.000
9.995,5.974,4.370,5.668,19.538,24.147,28.609,14.335,0.025,0.972,0.259,0.183,0.061,0.153,93.333,16595.000,1.000
6.058,7.287,6.958,7.598,16.242,22.777,28.860,15.217,0.026,0.972,0.264,0.183,0.061,0.153,93.333,16596.000,1.000
5.782,10.527,11.194,10.685,15.169,20.759,30.002,18.623,0.024,0.974,0.263,0.153,0.031,0.183,93.333,16597.000,1.000
13.482,17.233,16.999,16.915,25.370,21.314,32.912,25.601,0.023,0.974,0.262,0.153,0.031,0.153,93.333,16598.000,1.000
23.024,26.316,24.636,26.800,32.135,26.673,38.769,35.244,0.022,0.973,0.261,0.061,0.000,0.122,93.333,16599.000,1.000
25.824,30.050,28.654,31.959,20.404,30.133,40.856,38.929,0.023,0.975,0.263,0.000,-0.061,0.244,93.333,16600.000,1.000
22.445,25.094,25.548,28.781,1.699,26.884,36.468,34.023,0.023,0.975,0.264,-0.092,0.031,0.244,93.333,16601.000,1.000
19.478,18.954,21.058,26.028,-4.409,22.761,33.115,29.812,0.021,0.977,0.265,-0.122,-0.153,0.275,93.333,16602.000,1.000
19.965,18.272,21.034,28.378,0.841,22.477,32.669,30.552,0.019,0.974,0.263,-0.153,-0.092,0.305,93.333,16603.000,1.000
21.515,20.451,23.017,28.861,5.650,21.973,28.812,29.543,0.021,0.974,0.266,-0.214,-0.092,0.305,93.333,16604.000,1.000
21.750,20.780,21.987,23.635,9.112,17.899,22.077,24.123,0.020,0.972,0.265,-0.183,-0.275,0.244,93.333,16605.000,1.000
22.365,18.018,16.527,16.514,15.435,10.976,14.529,16.947,0.020,0.972,0.265,-0.153,-0.275,0.244,93.333,16606.000,1.000
22.317,11.111,7.428,8.337,20.045,0.038,-1.473,4.571,0.021,0.969,0.263,-0.122,-0.336,0.122,93.333,16607.000,1.000
16.822,1.837,-1.565,-1.670,16.677,-12.206,-23.996,-12.897,0.021,0.967,0.261,-0.122,-0.397,0.214,93.333,16608.000,1.000
10.923,-2.158,-3.987,-9.021,11.653,-16.099,-33.732,-22.035,0.022,0.965,0.262,0.000,-0.366,0.122,93.333,16609.000,1.000
15.209,2.387,1.491,-8.825,15.272,-9.811,-25.239,-16.201,0.022,0.967,0.261,-0.031,-0.244,0.153,93.333,16610.000,1.000
25.573,9.268,9.137,-2.028,23.559,-1.726,-13.928,-6.339,0.022,0.970,0.263,0.092,-0.397,0.092,93.333,16611.000,1.000
27.925,12.145,13.620,5.595,24.026,3.077,-8.405,-1.776,0.024,0.971,0.261,0.153,-0.549,0.092,93.333,16612.000,1.000
20.102,9.282,12.711,7.759,16.052,3.137,-7.066,-2.232,0.023,0.970,0.264,0.183,-0.458,0.031,93.333,16613.000,1.000
12.995,2.597,7.190,3.596,12.021,-1.916,-9.187,-6.210,0.022,0.974,0.263,0.244,-0.427,-0.061,93.333,16614.000,1.000
12.999,-1.819,3.159,0.507,16.800,-4.932,-8.435,-8.967,0.024,0.975,0.266,0.305,-0.366,-0.061,93.333,16615.000,1.000
15.881,0.970,6.520,5.727,19.258,2.245,4.057,-2.997,0.024,0.977,0.266,0.275,-0.275,-0.122,93.333,16616.000,1.000
17.172,9.210,14.822,15.951,12.712,16.321,24.262,11.004,0.022,0.975,0.265,0.366,-0.275,-0.153,93.333,16617.000,1.000
18.666,18.443,21.685,21.894,8.002,28.074,39.371,23.741,0.025,0.973,0.265,0.366,-0.214,-0.153,93.333,16618.000,1.000
22.062,24.747,24.428,20.545,13.104,32.558,42.075,27.221,0.023,0.972,0.263,0.244,-0.122,-0.244,93.333,16619.000,1.000
23.110,24.282,23.164,16.491,17.956,29.604,34.572,21.461,0.025,0.972,0.262,0.275,-0.153,-0.336,93.333,16620.000,1.000
19.329,18.060,19.347,14.311,13.634,23.003,25.387,14.380,0.026,0.972,0.261,0.366,-0.092,-0.214,93.333,16621.000,1.000
16.899,13.438,16.840,15.979,8.224,19.044,22.045,13.979,0.027,0.974,0.259,0.336,-0.092,-0.153,93.333,16622.000,1.000
20.094,13.221,16.950,19.937,10.174,18.705,22.712,18.271,0.029,0.973,0.263,0.336,-0.061,-0.092,93.333,16623.000,1.000
23.418,11.480,15.264,19.906,12.905,15.629,19.330,18.178,0.031,0.970,0.263,0.427,-0.061,0.000,93.333,16624.000,1.000
21.600,5.516,10.052,12.990,9.146,7.156,10.277,11.963,0.029,0.969,0.264,0.397,0.061,0.122,93.333,16625.000,1.000
16.748,0.215,6.041,5.709,5.947,-1.500,2.001,7.205,0.028,0.970,0.264,0.397,0.244,0.153,93.333,16626.000,1.000
12.199,-1.957,5.647,4.411,10.417,-6.961,-1.260,7.951,0.026,0.971,0.263,0.458,0.397,0.183,93.333,16627.000,1.000
7.617,-4.678,4.687,5.812,14.157,-11.779,-2.353,9.397,0.025,0.970,0.259,0.336,0.488,0.183,93.333,16628.000,1.000
3.783,-9.089,0.781,4.170,9.242,-16.746,-4.626,7.391,0.025,0.969,0.260,0.305,0.488,0.244,93.333,16629.000,1.000
5.772,-9.030,-0.149,2.538,5.503,-17.322,-5.573,5.582,0.023,0.971,0.257,0.214,0.488,0.427,93.333,16630.000,1.000
15.147,-0.470,7.381,7.708,13.470,-11.193,-2.288,7.390,0.025,0.974,0.261,0.275,0.610,0.427,93.333,16631.000,1.000
22.621,9.410,16.875,15.351,22.575,-4.039,0.359,7.051,0.025,0.974,0.260,0.244,0.549,0.458,93.333,16632.000,1.000
18.884,10.834,16.909,13.083,17.138,-3.095,-5.294,-2.684,0.025,0.976,0.260,0.275,0.580,0.549,93.333,16633.000,1.000
10.414,5.082,7.746,0.931,4.494,-8.064,-18.337,-17.874,0.024,0.975,0.261,0.183,0.641,0.519,93.333,16634.000,1.000
9.651,0.256,-0.358,-7.802,3.766,-13.342,-29.735,-27.734,0.025,0.976,0.258,0.122,0.671,0.549,93.333,16635.000,1.000
15.174,-0.527,-1.902,-6.488,14.360,-14.024,-30.274,-26.463,0.022,0.975,0.260,0.092,0.641,0.610,93.333,16636.000,1.000
17.890,0.954,0.528,0.617,18.484,-7.392,-16.702,-14.924,0.020,0.979,0.258,0.000,0.732,0.488,93.333,16637.000,1.000
15.244,1.920,1.691,7.984,11.613,2.978,1.969,0.013,0.019,0.979,0.259,0.000,0.732,0.458,93.333,16638.000,1.000
8.512,-0.291,-2.033,11.038,8.799,7.759,10.273,7.846,0.019,0.979,0.262,-0.092,0.610,0.366,93.333,16639.000,1.000
1.464,-3.385,-7.428,9.025,16.859,5.258,6.413,6.360,0.018,0.979,0.260,-0.275,0.610,0.336,93.333,16640.000,1.000
3.492,0.365,-5.665,8.891,22.749,5.791,5.157,6.102,0.017,0.979,0.261,-0.397,0.427,0.214,93.333,16641.000,1.000
16.359,11.923,4.317,14.738,16.315,14.932,14.971,14.400,0.017,0.980,0.261,-0.397,0.427,0.183,93.333,16642.000,1.000
23.758,19.274,10.341,17.850,3.901,22.743,26.073,23.446,0.017,0.979,0.261,-0.458,0.427,0.183,93.333,16643.000,1.000
12.839,12.839,3.407,10.081,-3.686,18.509,26.784,23.604,0.019,0.978,0.262,-0.519,0.397,0.092,93.333,16644.000,1.000
-4.216,-1.001,-9.246,-1.346,-3.469,6.153,18.032,17.560,0.019,0.975,0.262,-0.671,0.305,0.092,93.333,16645.000,1.000
-8.779,-10.764,-16.087,-5.223,0.401,-3.761,7.597,12.878,0.020,0.975,0.263,-0.641,0.214,0.153,93.333,16646.000,1.000
-3.134,-13.888,-15.707,-2.106,4.338,-7.003,1.897,11.968,0.021,0.977,0.263,-0.610,0.092,0.214,93.333,16647.000,1.000
-2.261,-14.248,-13.402,0.330,6.363,-6.472,1.584,11.993,0.022,0.975,0.263,-0.641,0.031,0.214,93.333,16648.000,1.000
-9.602,-14.160,-11.887,-0.512,3.125,-7.289,0.568,8.957,0.025,0.974,0.262,-0.519,-0.031,0.244,93.333,16649.000,1.000
-15.805,-12.268,-9.536,-0.487,-4.313,-10.778,-4.614,3.366,0.023,0.973,0.264,-0.458,0.061,0.336,93.333,16650.000,1.000
-15.210,-7.940,-5.907,1.269,-7.944,-13.298,-9.314,-0.781,0.025,0.971,0.262,-0.549,0.000,0.488,93.333,16651.000,1.000
-10.386,-3.836,-3.587,-0.675,-4.179,-11.970,-8.490,-1.661,0.025,0.971,0.263,-0.488,0.031,0.549,93.333,16652.000,1.000
-5.396,-2.117,-3.505,-7.196,-0.184,-8.770,-4.085,-0.743,0.026,0.971,0.263,-0.336,0.000,0.641,93.333,16653.000,1.000
-3.742,-2.552,-4.688,-13.136,-1.573,-8.363,-3.513,-2.063,0.027,0.972,0.263,-0.366,0.122,0.793,93.333,16654.000,1.000
-6.227,-4.418,-6.207,-15.784,-2.280,-11.866,-10.173,-8.257,0.024,0.971,0.264,-0.397,0.061,0.854,93.333,16655.000,1.000
-6.724,-6.672,-5.365,-13.884,3.999,-14.918,-18.053,-14.945,0.024,0.970,0.263,-0.366,0.183,0.916,93.333,16656.000,1.000
0.316,-7.461,-0.164,-6.129,11.738,-13.426,-19.364,-14.927,0.025,0.971,0.261,-0.427,0.153,0.977,93.333,16657.000,1.000
9.652,-4.857,6.405,4.250,12.859,-6.844,-11.930,-6.838,0.025,0.971,0.262,-0.366,0.275,0.916,93.333,16658.000,1.000
12.437,0.756,9.752,11.371,9.290,2.426,-0.217,3.271,0.026,0.971,0.265,-0.427,0.153,0.946,93.333,16659.000,1.000
8.169,5.504,8.887,12.566,7.657,9.145,6.942,7.437,0.026,0.969,0.265,-0.427,0.214,0.885,93.333,16660.000,1.000
3.478,8.018,7.466,10.373,8.040,10.765,7.333,5.999,0.025,0.970,0.264,-0.458,0.305,0.824,93.333,16661.000,1.000
3.427,11.616,9.305,8.650,5.131,9.999,7.071,6.184,0.026,0.970,0.264,-0.488,0.427,0.671,93.333,16662.000,1.000
6.294,15.528,11.917,6.148,-1.523,7.977,6.561,7.643,0.025,0.969,0.261,-0.305,0.366,0.641,93.333,16663.000,1.000
7.958,15.451,10.943,0.812,-4.479,5.353,4.266,6.252,0.026,0.967,0.264,-0.336,0.458,0.519,93.333,16664.000,1.000
7.511,12.596,7.942,-2.956,-0.248,5.958,6.204,6.585,0.027,0.967,0.262,-0.397,0.488,0.488,93.333,16665.000,1.000
4.614,9.844,5.503,-1.730,2.351,8.584,11.765,11.072,0.027,0.966,0.264,-0.336,0.580,0.397,93.333,16666.000,1.000
-1.544,6.139,3.241,1.937,-4.163,7.009,10.846,12.117,0.028,0.967,0.263,-0.336,0.641,0.397,93.333,16667.000,1.000
-7.276,2.749,3.034,7.358,-13.290,2.641,4.963,8.185,0.028,0.966,0.262,-0.122,0.641,0.336,93.333,16668.000,1.000
-7.305,2.972,6.248,13.868,-16.851,0.855,3.458,6.056,0.028,0.969,0.263,-0.122,0.793,0.305,93.333,16669.000,1.000
-3.803,3.941,7.295,14.417,-15.914,-1.981,1.835,4.058,0.026,0.969,0.262,-0.214,0.824,0.366,93.333,16670.000,1.000
-2.790,2.331,3.233,7.273,-12.328,-9.846,-7.005,-2.767,0.024,0.969,0.262,-0.092,0.824,0.366,93.333,16671.000,1.000
-2.823,3.304,2.474,3.735,-5.798,-15.035,-14.269,-7.887,0.023,0.969,0.265,-0.061,0.885,0.366,93.333,16672.000,1.000
2.778,12.372,11.895,10.976,0.873,-9.473,-10.060,-3.560,0.023,0.971,0.265,0.000,0.946,0.244,93.333,16673.000,1.000
13.518,24.504,24.218,19.942,3.855,1.686,-0.167,4.536,0.024,0.971,0.266,0.061,0.916,0.305,93.333,16674.000,1.000
20.874,28.508,26.411,18.678,1.661,6.214,2.631,4.339,0.022,0.970,0.264,0.092,0.763,0.336,93.333,16675.000,1.000
20.448,21.351,16.452,8.180,-2.819,0.938,-4.214,-5.700,0.022,0.972,0.265,0.214,0.702,0.397,93.333,16676.000,1.000
16.000,11.991,5.077,-0.953,-4.434,-5.096,-11.173,-14.077,0.020,0.973,0.265,0.214,0.732,0.336,93.333,16677.000,1.000
11.684,8.162,0.997,-1.513,-3.473,-4.882,-10.902,-11.661,0.021,0.973,0.263,0.275,0.610,0.366,93.333,16678.000,1.000
8.410,8.439,3.233,5.737,-4.386,-0.740,-4.192,-0.233,0.021,0.974,0.264,0.275,0.580,0.366,93.333,16679.000,1.000
5.330,8.371,6.877,14.381,-9.107,3.077,5.531,13.752,0.020,0.975,0.266,0.153,0.610,0.366,93.333,16680.000,1.000
1.677,5.283,8.065,17.808,-16.403,4.539,12.929,23.241,0.021,0.973,0.266,0.092,0.580,0.427,93.333,16681.000,1.000
-1.128,-0.984,5.989,16.556,-21.126,3.355,13.356,23.882,0.021,0.975,0.265,0.122,0.488,0.488,93.333,16682.000,1.000
-1.619,-7.850,2.503,14.498,-17.431,1.601,8.928,18.630,0.022,0.974,0.262,0.122,0.336,0.488,93.333,16683.000,1.000
-1.210,-11.760,-0.933,10.474,-7.844,2.172,6.114,14.088,0.020,0.975,0.263,0.153,0.275,0.397,93.333,16684.000,1.000
-1.561,-10.618,-3.800,3.937,-2.190,6.207,8.921,13.362,0.022,0.974,0.263,-0.031,0.305,0.397,93.333,16685.000,1.000
-4.533,-7.339,-7.095,-1.746,-6.857,10.272,13.087,12.575,0.021,0.974,0.263,-0.061,0.305,0.427,93.333,16686.000,1.000
-11.274,-7.334,-12.090,-6.012,-17.487,8.744,10.019,6.348,0.022,0.976,0.264,0.031,0.275,0.458,93.333,16687.000,1.000
-16.276,-8.476,-14.652,-8.188,-22.675,3.434,0.888,-2.272,0.025,0.974,0.263,-0.061,0.122,0.488,93.333,16688.000,1.000
-13.441,-5.124,-10.421,-5.507,-19.316,0.719,-6.642,-8.034,0.023,0.973,0.261,-0.092,0.153,0.458,93.333,16689.000,1.000
-7.593,-0.863,-4.612,-0.807,-17.235,-0.562,-12.577,-13.205,0.024,0.973,0.264,-0.092,0.153,0.397,93.333,16690.000,1.000
-6.598,-1.350,-2.986,1.179,-20.334,-4.073,-18.595,-18.513,0.024,0.972,0.263,-0.061,0.122,0.397,93.333,16691.000,1.000
-7.664,-1.923,-1.082,2.754,-18.365,-6.295,-19.577,-18.197,0.023,0.972,0.262,-0.153,0.092,0.397,93.333,16692.000,1.000
-3.467,4.493,6.601,8.194,-7.038,-2.876,-12.014,-10.524,0.025,0.972,0.264,-0.031,0.031,0.366,93.333,16693.000,1.000
4.499,15.410,16.631,15.232,2.501,3.756,-0.643,-1.484,0.023,0.972,0.262,0.031,0.122,0.153,93.333,16694.000,1.000
8.683,22.359,21.627,17.473,0.826,7.972,7.469,3.138,0.023,0.970,0.262,-0.031,0.122,0.122,93.333,16695.000,1.000
7.785,21.649,19.167,13.557,-9.004,7.450,10.711,3.888,0.025,0.973,0.264,0.061,0.183,0.153,93.333,16696.000,1.000
6.029,16.371,12.543,7.690,-18.322,3.404,10.382,3.967,0.024,0.974,0.265,0.031,0.092,0.092,93.333,16697.000,1.000
2.440,9.302,4.853,0.666,-21.231,-3.361,4.165,2.317,0.025,0.974,0.264,0.031,0.153,0.153,93.333,16698.000,1.000
-4.771,0.921,-2.588,-8.478,-17.380,-11.049,-7.126,-2.766,0.024,0.973,0.263,0.153,0.214,0.061,93.333,16699.000,1.000
-8.495,-6.045,-7.050,-14.825,-11.478,-15.106,-14.649,-7.091,0.025,0.973,0.263,0.000,0.244,0.092,93.333,16700.000,1.000
-3.759,-9.471,-7.354,-14.688,-10.321,-14.828,-15.386,-7.048,0.025,0.972,0.263,-0.061,0.244,0.092,93.333,16701.000,1.000
1.688,-12.764,-7.397,-11.995,-15.364,-14.343,-15.113,-5.160,0.024,0.969,0.264,0.061,0.305,0.031,93.333,16702.000,1.000
0.864,-17.943,-9.520,-10.220,-20.314,-13.580,-14.204,-3.385,0.025,0.968,0.263,0.031,0.214,0.122,93.333,16703.000,1.000
-1.877,-20.111,-10.247,-8.388,-20.429,-8.672,-9.072,-0.513,0.026,0.968,0.263,0.153,0.183,0.122,93.333,16704.000,1.000
-1.994,-15.521,-6.658,-4.894,-17.390,-0.243,-1.409,3.680,0.025,0.967,0.263,0.122,0.244,0.092,93.333,16705.000,1.000
-0.601,-7.975,-1.103,0.460,-14.619,6.457,5.113,7.995,0.026,0.969,0.260,0.305,0.275,0.122,93.333,16706.000,1.000
1.046,-3.949,1.595,4.915,-14.445,7.056,8.154,10.560,0.027,0.970,0.261,0.427,0.275,0.183,93.333,16707.000,1.000
0.503,-4.495,0.502,5.636,-16.345,3.158,7.838,10.735,0.025,0.971,0.263,0.427,0.336,0.427,93.333,16708.000,1.000
-4.394,-4.110,0.451,5.432,-15.922,2.191,8.951,11.219,0.027,0.974,0.262,0.519,0.305,0.458,93.333,16709.000,1.000
-7.602,1.040,4.363,8.114,-10.928,7.705,13.715,12.719,0.027,0.971,0.260,0.397,0.397,0.488,93.333,16710.000,1.000
-1.548,7.749,8.608,11.222,-5.725,13.796,15.652,10.297,0.027,0.973,0.265,0.275,0.519,0.641,93.333,16711.000,1.000
8.326,10.972,9.298,10.004,-4.937,14.192,9.936,1.167,0.026,0.972,0.262,0.336,0.488,0.580,93.333,16712.000,1.000
11.123,10.490,7.814,4.265,-8.342,11.135,2.768,-8.993,0.026,0.973,0.262,0.366,0.671,0.458,93.333,16713.000,1.000
9.289,10.705,8.568,-1.148,-12.963,10.805,2.169,-12.515,0.024,0.974,0.262,0.275,0.641,0.488,93.333,16714.000,1.000
13.243,14.709,13.144,-1.968,-14.919,14.098,5.748,-10.296,0.024,0.975,0.262,0.214,0.641,0.214,93.333,16715.000,1.000
21.772,19.445,17.140,-1.459,-13.265,15.758,4.774,-10.833,0.022,0.974,0.261,0.214,0.641,0.122,93.333,16716.000,1.000
24.059,18.999,14.732,-6.165,-11.456,11.857,-2.700,-17.384,0.019,0.973,0.259,0.183,0.732,-0.031,93.333,16717.000,1.000
17.337,12.452,6.467,-13.817,-10.446,5.323,-8.984,-22.514,0.021,0.975,0.260,0.214,0.702,-0.122,93.333,16718.000,1.000
8.960,4.888,-1.050,-15.644,-8.072,1.711,-7.632,-18.779,0.021,0.975,0.257,0.214,0.580,-0.183,93.333,16719.000,1.000
4.887,1.304,-2.770,-9.022,-6.317,2.928,-0.300,-7.291,0.022,0.974,0.260,0.122,0.519,-0.244,93.333,16720.000,1.000
3.466,1.243,-0.542,0.600,-9.292,6.527,7.543,5.764,0.022,0.974,0.262,0.122,0.580,-0.244,93.333,16721.000,1.000
-0.721,-0.814,-1.295,5.998,-14.654,6.911,10.375,13.856,0.023,0.976,0.257,0.153,0.549,-0.214,93.333,16722.000,1.000
-7.490,-7.498,-7.961,3.778,-16.285,1.018,6.392,14.388,0.023,0.979,0.261,0.061,0.549,-0.275,93.333,16723.000,1.000
-11.432,-14.374,-14.946,-2.876,-14.946,-6.203,0.658,11.267,0.022,0.978,0.260,-0.061,0.488,-0.153,93.333,16724.000,1.000
-11.544,-17.499,-17.505,-8.547,-15.924,-9.359,-2.774,7.996,0.025,0.978,0.261,-0.122,0.488,-0.153,93.333,16725.000,1.000
-10.597,-18.475,-18.729,-12.062,-18.339,-10.538,-6.384,2.885,0.024,0.978,0.263,-0.214,0.488,0.000,93.333,16726.000,1.000
-9.647,-18.551,-20.791,-13.782,-17.357,-11.701,-8.927,-2.316,0.023,0.978,0.260,-0.244,0.427,0.092,93.333,16727.000,1.000
-9.760,-14.663,-18.179,-10.108,-12.722,-8.657,-3.469,-0.285,0.022,0.978,0.261,-0.214,0.488,0.122,93.333,16728.000,1.000
-12.159,-6.714,-8.694,-0.936,-8.134,-1.189,5.521,6.516,0.021,0.978,0.262,-0.275,0.336,0.305,93.333,16729.000,1.000
-15.143,-1.940,-2.026,2.681,-6.809,1.763,2.404,3.823,0.020,0.977,0.260,-0.305,0.366,0.336,93.333,16730.000,1.000
-15.654,-4.191,-5.651,-6.470,-8.740,-3.649,-13.452,-11.388,0.020,0.978,0.261,-0.305,0.366,0.427,93.333,16731.000,1.000
-14.373,-7.239,-12.264,-18.163,-9.890,-8.016,-22.812,-23.936,0.019,0.977,0.262,-0.366,0.305,0.519,93.333,16732.000,1.000
-14.255,-5.768,-12.971,-21.580,-8.016,-3.528,-14.802,-23.726,0.019,0.975,0.260,-0.305,0.244,0.549,93.333,16733.000,1.000
-13.980,-3.394,-10.665,-20.178,-7.178,4.534,-0.518,-17.199,0.019,0.974,0.260,-0.336,0.153,0.519,93.333,16734.000,1.000
-10.881,-4.602,-11.009,-19.716,-10.222,8.523,6.769,-12.312,0.019,0.976,0.262,-0.427,0.153,0.519,93.333,16735.000,1.000
-8.189,-6.613,-12.392,-19.351,-12.510,9.605,8.123,-8.883,0.021,0.975,0.264,-0.427,-0.031,0.488,93.333,16736.000,1.000
-9.529,-4.548,-11.188,-17.753,-10.732,11.647,9.521,-5.413,0.020,0.975,0.266,-0.397,-0.031,0.519,93.333,16737.000,1.000
-11.037,0.147,-7.974,-15.532,-9.995,12.851,9.960,-3.870,0.020,0.972,0.262,-0.427,0.000,0.519,93.333,16738.000,1.000
-7.287,2.830,-4.762,-12.534,-13.083,10.036,6.417,-5.623,0.021,0.970,0.264,-0.366,-0.031,0.610,93.333,16739.000,1.000
-0.644,3.042,-2.362,-8.636,-13.749,4.845,0.416,-8.877,0.022,0.973,0.262,-0.336,0.000,0.641,93.333,16740.000,1.000
1.864,2.403,-1.932,-5.213,-9.701,0.322,-4.712,-10.886,0.023,0.972,0.264,-0.366,0.000,0.549,93.333,16741.000,1.000
-1.057,0.718,-3.662,-3.141,-6.916,-3.057,-6.617,-8.713,0.023,0.970,0.262,-0.366,0.031,0.580,93.333,16742.000,1.000
-4.941,-1.508,-4.899,-1.222,-6.209,-5.362,-5.185,-0.988,0.025,0.970,0.261,-0.305,0.000,0.610,93.333,16743.000,1.000
-9.041,-2.727,-4.222,1.090,-4.316,-6.440,-3.701,8.011,0.024,0.970,0.260,-0.336,0.092,0.580,93.333,16744.000,1.000
-15.708,-3.442,-4.522,0.488,-4.194,-7.327,-5.059,11.363,0.024,0.970,0.261,-0.275,0.122,0.519,93.333,16745.000,1.000
-21.712,-5.375,-8.789,-6.271,-7.707,-9.331,-7.998,7.201,0.026,0.968,0.263,-0.244,0.122,0.580,93.333,16746.000,1.000
-21.687,-8.660,-15.523,-15.671,-9.655,-12.662,-10.642,-1.066,0.026,0.966,0.261,-0.153,0.153,0.519,93.333,16747.000,1.000
-18.467,-11.643,-19.960,-21.326,-7.761,-16.132,-13.402,-9.851,0.025,0.967,0.260,-0.061,0.244,0.427,93.333,16748.000,1.000
-18.806,-12.898,-19.557,-23.009,-6.845,-17.964,-15.864,-17.629,0.025,0.967,0.260,-0.061,0.336,0.458,93.333,16749.000,1.000
-21.118,-12.348,-16.676,-23.974,-9.742,-17.755,-16.683,-24.216,0.026,0.969,0.261,0.000,0.305,0.397,93.333,16750.000,1.000
-19.190,-10.208,-14.175,-23.525,-11.724,-16.060,-16.464,-28.920,0.025,0.968,0.261,0.031,0.427,0.305,93.333,16751.000,1.000
-14.701,-7.174,-12.238,-20.516,-8.035,-12.981,-15.589,-29.541,0.026,0.968,0.261,0.031,0.519,0.336,93.333,16752.000,1.000
-14.101,-4.587,-10.147,-16.484,-2.991,-8.938,-11.633,-23.498,0.026,0.970,0.262,0.092,0.580,0.305,93.333,16753.000,1.000
-16.246,-2.039,-6.503,-10.734,-4.118,-4.458,-3.456,-11.449,0.026,0.972,0.261,0.122,0.580,0.214,93.333,16754.000,1.000
-14.711,1.619,-0.461,-3.151,-9.460,0.147,4.400,-0.087,0.025,0.972,0.261,0.092,0.641,0.214,93.333,16755.000,1.000
-9.026,4.818,5.314,0.787,-11.177,2.996,5.844,3.930,0.025,0.973,0.260,0.061,0.610,0.183,93.333,16756.000,1.000
-5.479,4.651,7.133,-2.477,-8.761,0.965,-0.089,1.547,0.023,0.974,0.265,0.000,0.580,0.153,93.333,16757.000,1.000
-8.271,1.361,5.866,-7.574,-7.213,-4.891,-7.199,-1.448,0.021,0.974,0.266,-0.031,0.488,0.122,93.333,16758.000,1.000
-12.326,0.014,7.185,-6.076,-7.059,-7.041,-6.063,-0.075,0.021,0.975,0.265,-0.122,0.610,0.000,93.333,16759.000,1.000
-8.585,4.383,13.810,2.932,-6.101,-2.063,3.026,4.819,0.021,0.976,0.264,-0.153,0.641,0.092,93.333,16760.000,1.000
0.707,9.528,19.778,11.643,-5.823,1.417,5.833,4.757,0.019,0.974,0.265,-0.153,0.671,0.122,93.333,16761.000,1.000
3.637,8.936,18.741,13.868,-8.505,-2.954,-4.088,-3.740,0.021,0.976,0.262,-0.305,0.641,0.153,93.333,16762.000,1.000
-0.460,6.492,14.195,11.363,-11.939,-6.544,-12.243,-9.704,0.020,0.974,0.266,-0.275,0.427,0.092,93.333,16763.000,1.000
-1.228,8.510,12.077,7.272,-12.947,-1.653,-7.559,-5.198,0.017,0.977,0.264,-0.305,0.397,0.000,93.333,16764.000,1.000
1.604,10.494,9.677,0.944,-12.714,4.201,-0.379,0.459,0.018,0.976,0.261,-0.275,0.336,0.031,93.333,16765.000,1.000
0.068,5.370,2.410,-6.678,-13.333,2.380,-2.899,-2.275,0.018,0.977,0.263,-0.427,0.214,0.061,93.333,16766.000,1.000
-5.245,-4.373,-6.974,-11.503,-13.026,-4.524,-12.417,-8.904,0.017,0.975,0.263,-0.488,0.275,0.214,93.333,16767.000,1.000
-8.190,-11.083,-12.462,-12.008,-9.821,-9.232,-18.075,-10.752,0.018,0.975,0.264,-0.610,0.122,0.244,93.333,16768.000,1.000
-7.243,-10.292,-10.433,-9.080,-5.689,-7.005,-12.218,-5.081,0.018,0.976,0.262,-0.458,0.061,0.336,93.333,16769.000,1.000
-3.498,-4.082,-2.591,-3.774,-3.283,0.633,0.459,3.734,0.017,0.975,0.261,-0.488,0.031,0.214,93.333,16770.000,1.000
0.292,-0.609,2.623,0.220,-3.000,5.869,7.023,7.691,0.018,0.972,0.263,-0.610,0.000,0.366,93.333,16771.000,1.000
-1.588,-5.058,-0.753,-0.760,-4.350,4.232,4.018,4.289,0.018,0.972,0.264,-0.610,-0.092,0.336,93.333,16772.000,1.000
-9.715,-11.841,-6.822,-4.302,-6.474,0.282,-0.597,-1.147,0.020,0.973,0.264,-0.641,-0.153,0.336,93.333,16773.000,1.000
-15.729,-13.621,-7.458,-5.727,-7.262,-1.026,-2.061,-4.642,0.021,0.973,0.265,-0.580,-0.214,0.397,93.333,16774.000,1.000
